id,time,activityrecognition#0,activityrecognition#1,android.sensor.accelerometer#mean,android.sensor.accelerometer#min,android.sensor.accelerometer#max,android.sensor.accelerometer#std,android.sensor.game_rotation_vector#mean,android.sensor.game_rotation_vector#min,android.sensor.game_rotation_vector#max,android.sensor.game_rotation_vector#std,android.sensor.gravity#mean,android.sensor.gravity#min,android.sensor.gravity#max,android.sensor.gravity#std,android.sensor.gyroscope#mean,android.sensor.gyroscope#min,android.sensor.gyroscope#max,android.sensor.gyroscope#std,android.sensor.gyroscope_uncalibrated#mean,android.sensor.gyroscope_uncalibrated#min,android.sensor.gyroscope_uncalibrated#max,android.sensor.gyroscope_uncalibrated#std,android.sensor.light#mean,android.sensor.light#min,android.sensor.light#max,android.sensor.light#std,android.sensor.linear_acceleration#mean,android.sensor.linear_acceleration#min,android.sensor.linear_acceleration#max,android.sensor.linear_acceleration#std,android.sensor.magnetic_field#mean,android.sensor.magnetic_field#min,android.sensor.magnetic_field#max,android.sensor.magnetic_field#std,android.sensor.magnetic_field_uncalibrated#mean,android.sensor.magnetic_field_uncalibrated#min,android.sensor.magnetic_field_uncalibrated#max,android.sensor.magnetic_field_uncalibrated#std,android.sensor.orientation#mean,android.sensor.orientation#min,android.sensor.orientation#max,android.sensor.orientation#std,android.sensor.pressure#mean,android.sensor.pressure#min,android.sensor.pressure#max,android.sensor.pressure#std,android.sensor.proximity#mean,android.sensor.proximity#min,android.sensor.proximity#max,android.sensor.proximity#std,android.sensor.rotation_vector#mean,android.sensor.rotation_vector#min,android.sensor.rotation_vector#max,android.sensor.rotation_vector#std,android.sensor.step_counter#mean,android.sensor.step_counter#min,android.sensor.step_counter#max,android.sensor.step_counter#std,sound#mean,sound#min,sound#max,sound#std,speed#mean,speed#min,speed#max,speed#std,target,user
12177,234.0,,100.0,9.86456460307,9.55466288207,10.3433459018,0.114261228016,0.783412281389,0.77993542066,0.795632957562,0.00556877615304,9.80655905389,9.80655905389,9.80655905389,1.31532892159e-05,0.131283456879,0.131283456879,0.131283456879,0.00333078345825,0.0671507338295,0.0671507338295,0.0671507338295,1.16183603545,135.0,135.0,135.0,,0.0717473330069,0.0717473330069,0.0717473330069,0.289834150485,47.1691114892,46.5561656765,47.7820573019,0.86683628132,236.932685918,236.932685918,236.932685918,2.38690913226,181.208649964,180.446099431,182.817730357,0.983991458769,,,,,,,,,0.999972632859,0.999952701343,0.999997205748,2.26123255981e-05,9242.0,9242.0,9242.0,,70.5706212127,70.5706212127,70.5706212127,7.97487839913,0.0,0.0,0.0,,Still,Damiano
4758,135.0,,23.0,9.44652684362,8.90104806048,10.0133646334,0.317446077076,0.998855982941,0.998771518306,0.999039572731,8.25090089487e-05,9.80664997505,9.8066492417,9.80665057788,3.5555748142e-07,0.0225253837911,0.00536172226192,0.0585387240168,0.0131136008672,0.0449085803462,0.0288199302769,0.0722052705051,0.0172588972085,88.0,87.0,89.0,1.41421356237,0.411267162931,0.180851619226,1.12661143437,0.353829370134,98.0157620718,92.4379054063,103.81263228,4.212702369,138.888984937,138.888984937,138.888984937,1.06954944801,196.714199945,196.653162642,196.771742551,0.0522503107387,,,,,,,,,0.989397875246,0.98904580171,0.990213199365,0.000436269105184,,,,,89.7921393254,89.7921393254,89.7921393254,0.037445571794,,,,,Train,andrea
9972,11.0,,100.0,9.36572732401,3.75871187487,13.7248098125,2.5084267287,0.693535970167,0.693535970167,0.693535970167,0.00328832959714,9.80663776961,9.80663444585,9.80664109336,4.70049939917e-06,0.296977564711,0.0495319320474,0.770731878104,0.231980726229,0.334016276273,0.0576523626494,0.790935754099,0.226773027526,1.0,1.0,1.0,,0.398539539639,0.398539539639,0.398539539639,,83.292491101,83.1163054424,83.4686767596,0.249164147888,105.677528359,105.677528359,105.677528359,6.27413956136,349.534385901,346.565446753,351.76024687,1.74726884005,1021.45215,1021.45215,1021.45215,,,,,,0.5784314442,0.5784314442,0.5784314442,0.0097035053883,,,,,85.0313044729,85.0313044729,85.0313044729,7.03572217878,6.965024,6.965024,6.965024,0.204413963839,Car,Claudio
1937,563.0,,100.0,9.9320777134,9.6081022713,10.2042315535,0.14597159067,0.301756901377,0.299379875817,0.303967944825,0.00195130441628,9.80665013031,9.80664993784,9.80665049639,1.78932704818e-07,0.0178786481787,0.00463390104617,0.0579025124116,0.0122156273546,0.0335059199659,0.0311939106063,0.0365792792947,0.00235033239961,4.5,1.0,8.0,4.94974746831,0.534977245566,0.225468109459,0.725922695201,0.270474969101,53.6399886798,52.7569649074,54.8312025545,0.79873803296,156.936209531,156.751921618,157.120497444,0.260622465946,333.797871854,329.002561801,338.921305074,4.96750597773,,,,,,,,,0.329745121496,0.30565852722,0.372181426726,0.0233582689507,,,,,89.7637850713,89.7084655786,89.819104564,0.0782335768238,9.5,9.5,9.5,,Car,andrea
18258,7.0,,100.0,9.82620101548,8.52210623851,11.3644736774,0.389263437107,0.414550152128,0.397585803035,0.431514501221,0.0239912125642,9.8066447521,9.8066447521,9.8066447521,,0.0293348051465,0.028126348093,0.0305432622,0.00170901635461,0.102843297578,0.102843297578,0.102843297578,0.0469608528361,,,,,1.36007825006,1.36007825006,1.36007825006,0.480023450825,44.6333955688,44.6333955688,44.6333955688,0.250899422577,164.169982878,164.169982878,164.169982878,0.266572059806,218.687147084,218.687147084,218.687147084,,,,,,0.0,0.0,0.0,,0.964534722062,0.964534722062,0.964534722062,0.0163067944373,,,,,78.50624183,78.50624183,78.50624183,0.727791428829,2.6472714,2.6472714,2.6472714,0.463508424357,Bus,michelangelo
3304,30.0,,100.0,10.1808673375,10.1604826012,10.1983757955,0.013581180744,0.995052763627,0.995039055935,0.995078822775,1.44741804029e-05,9.80665005531,9.80664964314,9.80665062179,3.80494644188e-07,0.0063780323411,0.00249022314124,0.0123548807219,0.00253185174763,0.0344540090415,0.029251596318,0.0392222419129,0.00327011314185,5.0,5.0,5.0,,0.0207045999672,0.00891724870873,0.029262323056,0.00870955462621,42.0870235666,41.5633344891,42.898127495,0.472455911643,100.155982366,99.7763464103,100.422017451,0.337493172674,238.466075036,238.45266759,238.479482481,0.0189609912629,,,,,,,,,0.98980001283,0.98976628161,0.989846314207,3.05181089745e-05,,,,,80.6208943317,80.6208943317,80.6208943317,,,,,,Still,andrea
11660,32.0,,54.0,9.70915302061,9.18398283068,10.5730246893,0.298172238027,0.779378917646,0.76304869551,0.796032408564,0.00823328267681,9.8065455661,9.8065455661,9.8065455661,2.02497577685e-05,0.251735070851,0.246238566324,0.257231575379,0.00777323124844,0.0762236447378,0.0406672941416,0.111779995334,0.0502842732416,2.0,2.0,2.0,,0.101048539571,0.0322708838429,0.169826195299,0.0972662935188,39.3508358393,39.3508358393,39.3508358393,4.40347981387,263.262695407,261.737083313,265.24201066,1.79597155999,70.728007837,66.5514920945,73.6161252716,2.21056365527,,,,,,,,,0.582883063008,0.578187394176,0.58757873184,0.00664067854663,,,,,84.4749283016,84.4188895265,84.5309670768,0.0792507958783,0.993526,0.993526,0.993526,,Still,Damiano
2324,37.0,,100.0,9.5284919431,9.05195189964,9.98701393619,0.31227376845,0.78051351925,0.77322918923,0.785057156041,0.00547493390594,9.8066501231,9.80664943531,9.80665058558,3.54708851948e-07,0.10837234276,0.00960855501301,0.959588475596,0.189651912449,0.209903330707,0.0355757382214,0.761539344739,0.229774085721,,,,,0.658520920209,0.22479568919,1.0315756341,0.406797435604,105.952278242,104.749098456,108.343230589,1.3534247128,87.4971179552,86.1578832634,88.8363526469,1.89396386427,236.331185897,234.263202152,239.153622164,1.85030084473,,,,,,,,,0.903642052413,0.897455089638,0.908650253525,0.00486643062078,,,,,89.7543598185,89.7543598185,89.7543598185,0.0257119212039,17.75,17.75,17.75,,Car,andrea
18169,20.0,,100.0,10.0984940554,4.1843047427,20.9653686653,4.4969256031,0.813853583331,0.813853583331,0.813853583331,0.0174014987253,9.80663086123,9.80663086123,9.80663086123,7.03288404602e-06,1.93665054071,0.678904506293,3.54987340019,1.21351757798,2.25398694797,0.880997528043,4.45218644558,1.14307353426,0.0,0.0,0.0,,6.58922163101,6.58922163101,6.58922163101,2.47802475274,40.301612871,40.301612871,40.301612871,1.82706093185,105.773583079,105.773583079,105.773583079,10.022711686,178.274931843,62.1331836995,365.158037853,116.189427965,,,,,,,,,0.998301852142,0.998301852142,0.998301852142,0.0247925678281,,,,,,,,,,,,,Walking,Luca
3498,224.0,,100.0,10.1924637694,10.0852472085,10.2511188368,0.0543770990962,0.99104098409,0.986502682321,0.994667648911,0.00350794758089,9.80665032176,9.80664997652,9.80665073255,2.60112578335e-07,0.0881443672973,0.00818195574075,0.393253255312,0.107638935262,0.0713594500739,0.0340819734046,0.142784269041,0.0452489037207,5.0,5.0,5.0,,0.128744857367,0.0430671763367,0.251551076693,0.076834809627,41.9272166771,41.2222690347,42.9633970865,0.713654713304,102.699743194,98.4231693989,107.117510176,4.6008283291,216.872228665,216.419960108,217.324497223,0.639604327851,,,,,,,,,0.997152009535,0.996052478755,0.999761568704,0.00140177825029,,,,,69.3492021901,69.3492021901,69.3492021901,1.80533742942,,,,,Still,andrea
7528,159.0,,83.0,9.89948355866,6.76255502348,15.5946688481,2.83977790765,0.92180630983,0.909580099634,0.937344550356,0.00940475940246,9.80665033734,9.8066494047,9.80665091385,4.07729506118e-07,1.83456339615,0.329424214041,3.51205557333,1.06683836644,1.58428616183,0.291985583944,3.27267658813,1.01524908502,1.0,1.0,1.0,,12.0929509884,3.90513610057,33.6048721566,9.94345623025,43.1370751917,41.2760623177,44.3515589004,1.15166065028,125.097886217,121.218347694,134.136703853,6.07656581713,299.537855747,290.612464179,305.317420879,6.33084998446,,,,,,,,,0.761913388391,0.68712618146,0.855705945162,0.0510605221632,1490.0,1490.0,1490.0,,89.7957957723,89.7957957723,89.7957957723,0.0524283856338,1.125,1.0,1.25,0.176776695297,Walking,andrea
1204,238.0,,100.0,9.76491401908,8.09991166408,11.1785260396,0.739418079628,0.997470062878,0.997161842251,0.998074565336,0.00041017984401,9.80665035956,9.80665015631,9.80665074416,3.33253315681e-07,0.0279314442785,0.00597184248527,0.0602817925378,0.0148528242863,0.0428408517022,0.033202946981,0.0513971419499,0.0096494374049,58.0,58.0,58.0,16.520189668,0.16862300451,0.16862300451,0.16862300451,0.487024632329,79.5350453803,78.2551070677,80.9270229806,0.976130400537,168.381386326,165.517134043,170.318885117,2.53147335942,37.9394123356,37.7856819596,38.1331510496,0.177155842282,,,,,,,,,0.339335163889,0.335829198337,0.342841129441,0.00495818403285,,,,,,,,,33.875,33.75,34.0,0.176776695297,Car,andrea
16735,74.0,,100.0,9.84097963672,9.81448161504,9.8670582747,0.0130505485857,0.260766137364,0.260766137364,0.260766137364,3.88627654707e-05,9.80664994836,9.80664994836,9.80664994836,2.17941556846e-07,0.00166860775669,0.0010652645,0.0031957935,0.000685683820603,0.0158787633077,0.0137249722274,0.0182343905043,0.000975010078713,8.0,8.0,8.0,0.707106781187,0.016455381034,0.016455381034,0.016455381034,0.00707403456272,45.1097550426,45.1097550426,45.1097550426,0.114602359249,21.4667184264,21.4667184264,21.4667184264,0.0702161902856,209.841434329,209.05768197,210.426338404,0.452031578517,1005.67993,1005.67993,1005.67993,,,,,,0.965331500196,0.965331500196,0.965331500196,0.000124915156821,,,,,,,,,0.0,0.0,0.0,0.0,Still,Luca
16871,40.0,,100.0,9.82124169087,9.76550354352,9.8803492743,0.0237152943931,0.603619201242,0.603501318106,0.603805079952,0.000136542684931,9.80665089,9.80665089,9.80665089,2.37579035121e-07,0.00169005949704,0.0010652645,0.0031957935,0.000791428553827,0.0162168342277,0.0137249722274,0.018358435589,0.0011982594023,2.0,2.0,2.0,,0.0312812142905,0.00537403253879,0.0571883960422,0.0366382877961,28.8039021442,28.5119282919,29.0958759964,0.41291338171,45.7364201966,45.7364201966,45.7364201966,0.581725382089,124.568660805,123.786890416,125.186706862,0.355015942224,1006.011,1006.011,1006.011,,,,,,0.885836770512,0.885836770512,0.885836770512,0.0107277111269,,,,,,,,,,,,,Still,Luca
11656,28.0,,54.0,9.7303974709,9.05071590701,11.0034344512,0.295130633061,0.723544070204,0.715147080903,0.736945651793,0.00805786417809,9.80654848085,9.80654848085,9.80654848085,1.88392338404e-05,0.270307147257,0.044572236708,0.412518147175,0.140345521348,0.134245888624,0.134245888624,0.134245888624,0.0840740131368,2.0,2.0,2.0,,0.127391459126,0.110974678048,0.143808240203,0.0232168344503,40.4004370335,40.4004370335,40.4004370335,4.40347981387,261.406583978,259.310632073,262.869687595,1.86201282726,65.9505158639,62.6967247948,69.1959167851,1.72285536546,,,,,,,,,0.538070381804,0.529355683827,0.546785079781,0.0123244440711,,,,,84.1331898468,83.7097098347,84.3580974841,0.366980758317,0.993526,0.993526,0.993526,,Still,Damiano
18808,63.0,,100.0,9.71456998271,9.1185902044,10.1030227509,0.254989454534,0.356096990157,0.356096990157,0.356096990157,0.000410420436095,9.80664854606,9.80664854606,9.80664854606,2.22052742656e-07,0.020230254137,0.0029926163282,0.104191476261,0.0293594517611,0.107102746911,0.022058918495,0.235112497327,0.0880119398834,45.0,45.0,45.0,,0.0441413249499,0.0441413249499,0.0441413249499,0.00274721626024,112.093700475,111.710832852,112.494355414,0.183731279405,172.377465404,172.112928423,172.593423977,0.222203607019,332.965803313,332.965803313,332.965803313,0.190480014594,1037.5648125,1037.5503,1037.5757,0.0106139312092,,,,,0.281466687121,0.281466687121,0.281466687121,0.00247482248559,,,,,69.7257752192,69.7257752192,69.7257752192,3.60539829117,,,,,Train,michelangelo
6597,70.0,,100.0,8.53480660781,3.97928408662,14.5397828723,3.69797101517,0.983593331849,0.965434075287,0.990452818028,0.0103904305075,9.80665021875,9.80664944477,9.80665121046,4.95351392634e-07,1.24405010652,0.27558380176,3.03763831274,0.813041532851,1.28561727893,0.464908486735,2.39230690184,0.661845432212,4.5,3.0,6.0,2.12132034356,5.79444833255,3.76617891813,9.02808326331,2.83047502293,47.1306574639,46.3489236103,48.1080809162,0.859782798641,142.670624969,142.670624969,142.670624969,0.258288068873,381.398462282,381.398462282,381.398462282,103.681809224,,,,,5.0,5.0,5.0,,0.958244699255,0.916672110681,0.981473834843,0.0218122780633,1201.0,1201.0,1201.0,,89.7597266226,89.7597266226,89.7597266226,,1.5,1.5,1.5,,Walking,andrea
432,41.0,,100.0,10.0256449244,9.75475091193,10.6685252075,0.272659905708,0.900078903905,0.890403547683,0.914165721062,0.00848535767352,9.80665017135,9.80664960257,9.80665071703,3.39851740361e-07,0.0296671630204,0.00411888377867,0.131832192579,0.0319235520185,0.0512741258979,0.0316517534609,0.103475318839,0.0270069702027,,,,,0.413857486891,0.0616923756497,0.878328422281,0.360750857108,38.4834595346,37.7706703411,39.6347952098,0.704446056228,130.262963983,130.262963983,130.262963983,0.520237858393,291.07440888,275.371939277,306.776878482,22.2066454746,,,,,,,,,0.977050842028,0.976138140345,0.978160290755,0.000661842615185,,,,,88.9821194047,88.2586141706,89.7056246387,1.02319091446,,,,,Bus,andrea
11234,75.0,,92.0,9.76439107214,9.31268511065,10.0140708603,0.127722180671,0.656991572267,0.610942464046,0.676721608107,0.021456165787,9.80654227493,9.80654227493,9.80654227493,1.67541102919e-05,0.0763979838236,0.0194711803597,0.137931158519,0.0593641777364,0.710826682388,0.710826682388,0.710826682388,1.21178235356,27.0,27.0,27.0,,0.0883767488902,0.0883767488902,0.0883767488902,0.194248032726,51.5641666397,51.5641666397,51.5641666397,0.874145457368,263.601127661,260.323274087,266.878981235,4.63558497982,206.428300222,201.904757071,208.366058134,1.39359968797,,,,,,,,,0.991817330917,0.99069551659,0.992306067461,0.000756439372172,,,,,57.6504907591,57.6504907591,57.6504907591,0.854010318254,0.90623474,0.90623474,0.90623474,,Still,Damiano
22001,19.0,,100.0,10.4121050534,5.05376894561,18.9514750663,3.32867321693,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.3975561167,67.2985206758,77.4965915576,7.21112507554,2.236068,2.236068,2.236068,0.0,Walking,Vincenzo
1869,495.0,,100.0,9.93558183991,9.24733927432,10.4860866985,0.27253211059,0.358190087876,0.352502159254,0.362436673544,0.00512169363373,9.80665003829,9.80664962376,9.80665043882,2.41430835915e-07,0.0216035990516,0.00610660474123,0.0392517214552,0.00866473413941,0.0363643622809,0.0216703062196,0.0534467887316,0.0160223108523,4.5,1.0,8.0,4.94974746831,0.350339793552,0.25382609772,0.464318921177,0.0987972731567,55.8640654375,54.5503105057,57.5407373633,0.908416871553,165.566950671,164.709614305,166.424287036,1.21245671561,52.4067847449,48.6610991047,55.417271307,3.4375651223,,,,,,,,,0.458173725994,0.406805045169,0.490975464899,0.035374905264,,,,,86.6673331102,86.6673331102,86.6673331102,1.5487868312,0.0,0.0,0.0,,Car,andrea
8219,517.0,,51.0,10.072685729,10.0060705775,10.1393008806,0.0942080507815,0.770167658119,0.75880437617,0.780871887471,0.0115237392658,9.80665016735,9.80664977274,9.80665045384,2.29999985638e-07,0.248017646089,0.0235832911685,1.12067908449,0.30763755423,0.350948892243,0.112212492346,0.630168255367,0.237882701936,2.0,2.0,2.0,0.707106781187,1.33954283341,0.126053646789,4.39808314169,1.77036755448,36.000573803,36.000573803,36.000573803,1.77109997891,92.3187595242,91.8536973624,92.7838216859,0.657697216493,274.793362466,256.126955459,285.114309106,16.195730901,,,,,5.0,5.0,5.0,,0.953037823724,0.935268282126,0.964674322019,0.0124242823907,6096.0,6096.0,6096.0,,89.765922812,89.7504032084,89.7814424156,0.0219480339148,0.0,0.0,0.0,,Walking,andrea
20964,46.0,,75.0,9.68133661843,8.90663231421,10.5511852321,0.412846612044,0.939598303257,0.939292307046,0.939904299467,0.000432743990924,9.80664016065,9.80664016065,9.80664016065,2.25927686881e-07,0.0493057809587,0.00673732397644,0.0821635991197,0.0319131683498,0.0429773887897,0.0137249722274,0.099782930397,0.0259319366197,4243.0,4243.0,4243.0,,0.412780153343,0.412780153343,0.412780153343,1.87707113908,35.1557196596,35.0228496842,35.2835659592,0.108285365272,79.3888867114,79.1518180903,79.5131439487,0.205387195833,103.003345861,99.8588255163,110.02448874,2.11274314412,998.66235,998.66235,998.66235,,,,,,0.777502068976,0.768999815344,0.786004322608,0.0120240023971,,,,,82.2614778719,82.2614778719,82.2614778719,1.61604901937,17.697832,17.697832,17.697832,,Car,Serena
